alntmscore,evalue,lddt,neighbor_id,rmsd,target_id,tm_score
0.1386,0.6823,0.3821,SLC12A2,37.85,PSEN2,0.1346
0.1569,8.875,0.2844,SLC12A1,27.16,PSEN2,0.1326
0.1539,0.1307,0.3983,GNB5,30.27,PSEN2,0.1311
0.1759,6.839,0.3368,GCGR,23.75,PSEN2,0.1279
0.138,0.02396,0.4308,HTR2A,32.74,PSEN2,0.1274
0.1361,3.266,0.3256,DRD1,30.47,PSEN2,0.1272
0.1304,0.812,0.3787,SLC12A3,36.54,PSEN2,0.1261
0.1552,2.516,0.3146,GNRHR,24.47,PSEN2,0.1258
0.1582,2.866,0.3211,ADORA1,25.96,PSEN2,0.1233
0.1325,3.266,0.3795,DRD2,35.63,PSEN2,0.1226
0.208,9.68,0.3385,GLP1R,19.83,PSEN2,0.1214
0.2244,6.27,0.3519,CHRM1,23.05,PSEN2,0.1212
0.1316,0.2402,0.3841,HTR1A,41.4,PSEN2,0.1201
0.1563,8.875,0.3484,FSHR,27.4,PSEN2,0.1189
0.1556,1.629,0.3019,CNR2,25.49,PSEN2,0.1187
0.1567,7.143,0.3351,MAS1,23.12,PSEN2,0.1149
0.1346,2.994,0.3126,ADRB2,28.54,PSEN2,0.1145
0.7395,2.112e-76,0.8344,ARAF,16.77,RAF1,0.6924
0.4524,1.081e-75,0.7711,BRAF,40.66,RAF1,0.4482
0.8035,2.337e-19,0.6712,RIPK2,30.0,RAF1,0.3897
0.8609,1.565e-20,0.6847,LCK,3.3,RAF1,0.3737
0.4602,6.397e-20,0.5721,NTRK2,31.06,RAF1,0.367
0.7264,3.466e-19,0.6248,CSF1R,13.92,RAF1,0.3669
0.6148,6.007e-21,0.6462,FGFR3,25.11,RAF1,0.3667
0.7309,2.014e-16,0.6313,FLT4,18.05,RAF1,0.3667
0.5734,1.124e-19,0.6057,AXL,34.07,RAF1,0.3658
0.5966,2.337e-19,0.6354,NTRK1,28.09,RAF1,0.3643
0.7481,2.54e-15,0.6549,EGFR,18.87,RAF1,0.3634
0.744,1.358e-16,0.6444,ERBB2,17.64,RAF1,0.3617
0.8298,2.074e-20,0.6596,FES,3.946,RAF1,0.3611
0.8405,1.249e-20,0.673,FYN,3.307,RAF1,0.3609
0.5806,3.932e-17,0.603,FLT1,30.15,RAF1,0.3609
0.6108,1.124e-19,0.6392,NTRK3,33.67,RAF1,0.3608
0.7576,4.012e-14,0.5964,AKT3,7.782,RAF1,0.3607
0.5985,7.065e-22,0.6476,FGFR4,23.8,RAF1,0.36
0.8295,7.16e-20,0.6691,SRC,4.578,RAF1,0.3597
0.6502,1.763e-19,0.6016,MOS,17.73,RAF1,0.3597
0.8341,3.917e-06,0.7273,FYN,2.881,SHP1,0.6942
0.8066,1.129e-07,0.7318,PTPN11,3.563,SHP1,0.6698
0.81,1.744e-05,0.6883,SRC,2.826,SHP1,0.6689
0.8201,6.451e-08,0.6974,ABL1,2.731,SHP1,0.6536
0.8066,5.024e-06,0.6769,LCK,2.802,SHP1,0.6485
0.7221,1.745e-06,0.6724,VAV1,8.12,SHP1,0.6298
0.8277,1.639e-05,0.7007,FES,2.331,SHP1,0.6124
0.3333,0.9937,0.3745,AKT2,14.05,SHP1,0.234
0.2732,6.036,0.3107,FGB,11.53,SHP1,0.2119
0.4532,1.851,0.3451,F12,5.921,SHP1,0.205
0.2854,0.9937,0.2624,NTPCR,8.462,SHP1,0.2008
0.3487,3.67,0.3376,CDC20,6.545,SHP1,0.1996
0.4174,3.67,0.3004,ITGB3,15.95,SHP1,0.198
0.4344,1.356,0.3189,CHEK1,8.47,SHP1,0.1947
0.6718,3.045,0.3008,AKT3,2.111,SHP1,0.1937
0.4432,8.764,0.2826,STS,8.237,SHP1,0.1874
0.6627,4.423,0.2978,AKT1,1.969,SHP1,0.1821
0.3319,1.635,0.304,ROS1,5.236,SHP1,0.181
0.3719,8.236,0.2903,AXL,11.67,SHP1,0.1803
0.3701,0.6041,0.283,ACTL8,11.28,SHP1,0.1772
0.3127,0.008991,0.3009,KCNH2,17.17,SIGMAR1,0.2344
0.2877,0.003912,0.2885,GRK3,16.87,SIGMAR1,0.2287
0.2843,0.002291,0.2644,IDH1,13.63,SIGMAR1,0.1952
0.3197,0.5436,0.2352,F5,12.05,SIGMAR1,0.1671
0.3591,0.0475,0.281,ADIPOQ,6.883,SIGMAR1,0.1593
0.2775,0.2663,0.2395,PCSK9,15.66,SIGMAR1,0.157
0.1684,0.04476,0.2724,TNF,21.76,SIGMAR1,0.1433
0.1951,8.368,0.2158,LAG3,18.72,SIGMAR1,0.1401
0.1724,0.123,0.2232,ALK,16.22,SIGMAR1,0.1319
0.2059,2.872,0.2234,FGFR2,27.91,SIGMAR1,0.1295
0.171,1.249,0.2611,LATS1,18.31,SIGMAR1,0.1282
0.2007,4.353,0.2755,TIGIT,30.8,SIGMAR1,0.1278
0.2586,0.2663,0.222,GLA,13.71,SIGMAR1,0.1274
0.1597,5.86,0.2569,BACE1,23.25,SIGMAR1,0.1264
0.2154,0.0247,0.2371,PNPLA6,12.28,SIGMAR1,0.1261
0.3552,5.203,0.243,ITGB3,9.603,SIGMAR1,0.1251
0.203,2.01,0.2298,FGFR4,27.44,SIGMAR1,0.123
0.152,6.218,0.2531,ROCK2,14.88,SIGMAR1,0.1227
0.2239,8.879,0.29,ERBB3,12.22,SIGMAR1,0.12
0.2078,0.6497,0.2266,ROS1,15.76,SIGMAR1,0.1199
0.9034,2.91e-67,0.9078,SLC6A3,8.846,SLC6A2,0.899
0.8802,9.308e-56,0.8622,SLC6A4,12.13,SLC6A2,0.8675
0.8506,5.894e-48,0.8216,SLC6A6,11.9,SLC6A2,0.841
0.4697,1.09e-07,0.3695,SLC12A2,16.82,SLC6A2,0.4237
0.4561,5.697e-08,0.3631,SLC12A3,16.03,SLC6A2,0.4112
0.284,0.0001949,0.2572,SLC12A1,27.6,SLC6A2,0.2716
0.2357,9.341,0.1991,GCGR,24.53,SLC6A2,0.1359
0.1365,2.055,0.2189,SLC9A3,30.19,SLC6A2,0.1249
0.1953,9.341,0.2101,ADORA1,24.05,SLC6A2,0.1178
0.2302,8.568,0.2099,CCND1,14.31,SLC6A2,0.115
0.1586,5.56,0.2377,OPRM1,30.04,SLC6A2,0.1121
0.1745,6.063,0.2193,ADORA2A,24.07,SLC6A2,0.1054
0.1283,1.968,0.2403,HEATR6,24.75,SLC6A2,0.1027
0.1684,5.56,0.2183,AGTR1,23.13,SLC6A2,0.1015
0.1396,2.782,0.2416,CNR1,33.84,SLC6A2,0.1011
0.1416,8.947,0.2463,GIPR,29.81,SLC6A2,0.1011
0.149,1.276,0.2023,ADRB2,24.49,SLC6A2,0.1003
0.1523,5.099,0.2125,FSHR,23.93,SLC6A2,0.09692
0.1334,6.063,0.2117,CDC16,24.42,SLC6A2,0.09241
0.2395,4.107,0.2509,HRH1,12.26,SLC6A2,0.08921
0.1514,0.07018,0.2481,SLC12A1,25.65,SLC9A3,0.1071
0.2208,0.8039,0.2522,ADRA1A,25.18,SLC9A3,0.1062
0.1492,0.4325,0.2991,CDC16,24.84,SLC9A3,0.09891
0.1544,4.56,0.2806,ACE,19.71,SLC9A3,0.09659
0.1496,1.623,0.2551,CHRM1,24.6,SLC9A3,0.09454
0.1902,2.08,0.2943,NPY2R,22.59,SLC9A3,0.09265
0.1877,1.119,0.2432,TBXA2R,22.5,SLC9A3,0.09128
0.1611,1.215,0.3562,ADORA2A,33.42,SLC9A3,0.0912
0.1702,1.494,0.2631,GLP1R,22.23,SLC9A3,0.09076
0.1378,4.753,0.2791,SLC6A6,28.39,SLC9A3,0.09076
0.1266,1.166,0.3927,GRM1,52.61,SLC9A3,0.08993
0.1794,4.029,0.249,PTAFR,25.03,SLC9A3,0.08981
0.1515,1.166,0.2429,SLC6A3,22.1,SLC9A3,0.08861
0.1637,0.3107,0.2707,GCGR,21.81,SLC9A3,0.08749
0.1446,3.017,0.253,AGTR2,23.74,SLC9A3,0.08635
0.1574,0.4507,0.2633,GIPR,28.33,SLC9A3,0.0856
0.1233,0.5102,0.2764,SLC6A4,28.15,SLC9A3,0.08518
0.1178,0.08629,0.282,SLC12A2,32.27,SLC9A3,0.08494
0.1551,2.665,0.2667,FSHR,24.25,SLC9A3,0.08469
0.1407,0.1816,0.2397,SLC12A3,23.12,SLC9A3,0.08451
0.8039,1.887e-28,0.7039,ROCK2,12.16,LATS1,0.2762
0.7628,7.49e-24,0.6952,AKT2,18.39,LATS1,0.2691
0.6632,3.267e-24,0.651,SGK1,24.59,LATS1,0.2577
0.7609,9.56e-24,0.6827,AKT1,18.1,LATS1,0.2532
0.7247,1.571e-24,0.6836,AKT3,17.96,LATS1,0.252
0.8448,2.211e-24,0.7017,PRKACA,8.967,LATS1,0.2485
0.557,1.719e-07,0.5032,ERBB2,21.08,LATS1,0.2254
0.6873,3.423e-13,0.5561,STRADA,5.381,LATS1,0.2208
0.9022,1.899e-18,0.6733,AURKB,7.612,LATS1,0.217
0.4879,4.505e-11,0.4811,AXL,35.8,LATS1,0.214
0.8343,5.104e-14,0.6066,TSSK6,5.717,LATS1,0.2139
0.5739,4.409e-14,0.5185,MAP2K2,13.82,LATS1,0.2131
0.5704,5.359e-14,0.516,MAP2K1,14.6,LATS1,0.2116
0.7244,1.947e-10,0.5142,MOS,4.447,LATS1,0.2105
0.5133,6.537e-09,0.4788,MET,35.12,LATS1,0.2097
0.5992,9.367e-11,0.5001,RIPK2,19.89,LATS1,0.2093
0.3502,6.926e-10,0.6087,WEE1,38.24,LATS1,0.209
0.8031,2.61e-10,0.5233,FYN,4.73,LATS1,0.2086
0.6648,1.02e-14,0.5565,CHEK2,18.31,LATS1,0.2079
0.792,2.147e-10,0.522,SRC,5.818,LATS1,0.2077
0.9552,3.729e-53,0.911,MAPK11,2.434,MAPK14,0.911
0.9171,4.662e-38,0.8174,MAPK1,3.179,MAPK14,0.8763
0.8505,2.653e-22,0.6866,CDK1,3.183,MAPK14,0.7009
0.8508,9.852e-24,0.6935,CDK2,2.863,MAPK14,0.69
0.8505,1.653e-21,0.6747,CDK5,4.491,MAPK14,0.6846
0.7733,1.751e-23,0.6393,ICK,13.71,MAPK14,0.6822
0.7002,1.085e-20,0.6095,GSK3B,10.8,MAPK14,0.682
0.8137,3.825e-22,0.6549,CDK4,4.95,MAPK14,0.6776
0.814,2.953e-23,0.6837,CDK6,4.158,MAPK14,0.6627
0.6128,1.711e-14,0.5334,SGK1,13.81,MAPK14,0.6031
0.6817,6.338e-15,0.5699,AKT3,11.04,MAPK14,0.5948
0.6755,6e-14,0.5635,AKT1,10.79,MAPK14,0.5923
0.6154,9.629e-15,0.542,AKT2,13.72,MAPK14,0.5916
0.6946,1.624e-14,0.5631,WNK2,14.05,MAPK14,0.5895
0.7102,5.665e-12,0.5512,INSR,6.392,MAPK14,0.5876
0.8087,1.184e-13,0.6016,TSSK6,5.644,MAPK14,0.5873
0.6987,1.47e-16,0.5708,CHEK2,9.802,MAPK14,0.5848
0.6268,1.62e-13,0.5208,ROCK2,10.67,MAPK14,0.584
0.7917,1.991e-12,0.5651,FES,4.226,MAPK14,0.5828
0.7788,5.404e-14,0.5836,SRC,4.165,MAPK14,0.5812
0.7005,3.426e-18,0.632,FGFR3,10.95,MOS,0.6893
0.6873,7.776e-19,0.6335,RET,15.42,MOS,0.6817
0.844,3.34e-17,0.6596,FES,3.883,MOS,0.6796
0.8004,7.811e-15,0.6477,ERBB2,5.684,MOS,0.6717
0.7217,1.678e-17,0.6302,AXL,11.8,MOS,0.6699
0.6725,5.102e-17,0.6269,FGFR2,10.99,MOS,0.6689
0.8001,1.29e-15,0.6793,ROS1,3.407,MOS,0.6679
0.6767,9.611e-19,0.6173,FGFR4,13.38,MOS,0.6659
0.7015,1.865e-17,0.6196,BRAF,14.79,MOS,0.6658
0.7254,1.132e-14,0.6214,CSF1R,13.01,MOS,0.6563
0.7827,9.156e-15,0.6346,EGFR,7.199,MOS,0.6557
0.6877,6.291e-19,0.611,RAF1,20.61,MOS,0.6484
0.6957,5.818e-18,0.6127,ARAF,18.02,MOS,0.6431
0.6931,9.391e-16,0.5954,FLT1,15.9,MOS,0.6423
0.7888,1.819e-16,0.6221,LCK,7.474,MOS,0.6367
0.6984,9.136e-17,0.593,AURKB,9.893,MOS,0.6363
0.8459,2.431e-17,0.6793,MAP3K20,4.363,MOS,0.6356
0.8207,5.98e-17,0.6441,ABL1,3.504,MOS,0.6331
0.7563,1.227e-13,0.6231,IKBKB,4.508,MOS,0.6316
0.6656,5.831e-16,0.6033,MET,18.34,MOS,0.6302
0.5135,0.0,0.8726,NOS1,32.62,NOS2,0.5053
0.4645,4.699e-05,0.3839,DYRK1A,10.26,NOS2,0.1576
0.1387,0.07237,0.3165,PNPLA6,35.67,NOS2,0.08245
0.327,0.1383,0.2887,PARK7,8.635,NOS2,0.0793
0.4913,4.872,0.3244,ALDH5A1,8.196,NOS2,0.07494
0.3441,0.9651,0.2624,KRAS,10.5,NOS2,0.07382
0.3297,0.2248,0.296,GRIA2,16.21,NOS2,0.07302
0.3091,1.334,0.282,GCH1,14.6,NOS2,0.07284
0.2916,0.7777,0.2775,GRM8,19.9,NOS2,0.07171
0.2227,1.408,0.2282,LPL,23.68,NOS2,0.07169
0.2092,0.407,0.2139,PCSK9,21.84,NOS2,0.07084
0.3104,0.131,0.2811,GRK6,15.16,NOS2,0.0698
0.3003,1.019,0.2433,CXCL14,13.03,NOS2,0.06916
0.3658,6.733,0.2949,DUSP26,8.758,NOS2,0.0681
0.2839,5.727,0.2802,GRM4,17.26,NOS2,0.06657
0.1582,4.373,0.2093,PRMT5,19.53,NOS2,0.06647
0.3111,9.817,0.2696,GRM1,11.74,NOS2,0.0664
0.2157,1.198,0.2652,HSD11B1,17.93,NOS2,0.06587
0.2668,4.616,0.2384,HDAC2,11.24,NOS2,0.06532
0.2658,5.427,0.2447,HDAC1,11.23,NOS2,0.06479
0.5257,0.007498,0.4264,AKT1,15.43,NUMBL,0.1458
0.5702,0.002729,0.4796,AKT2,13.57,NUMBL,0.1421
0.5621,0.001799,0.3999,AKT3,8.069,NUMBL,0.139
0.688,0.0009929,0.4711,VAV1,4.076,NUMBL,0.1328
0.4342,0.1652,0.3833,DYRK1A,15.22,NUMBL,0.1227
0.1229,1.782,0.568,TNFAIP3,31.32,NUMBL,0.07781
0.7503,1.679,0.3533,ROCK2,3.399,NUMBL,0.07673
0.09404,0.3578,0.5197,GRK3,50.3,NUMBL,0.07595
0.1065,4.348,0.6398,MYC,50.55,NUMBL,0.07118
0.1654,0.9832,0.3974,CHEK1,22.34,NUMBL,0.06841
0.182,0.1227,0.6896,TP63,39.48,NUMBL,0.0674
0.1118,0.9265,0.4643,PPARD,39.19,NUMBL,0.06713
0.1565,7.422,0.4472,KCNMA1,26.54,NUMBL,0.06694
0.1139,0.1753,0.6212,KCNH2,44.74,NUMBL,0.06671
0.3998,6.591,0.2586,ITGA2B,10.98,NUMBL,0.06498
0.1693,2.867,0.4303,FYN,24.77,NUMBL,0.06476
0.1551,3.043,0.2536,CDK2,10.28,NUMBL,0.06398
0.2266,7.877,0.7415,GABRB2,31.92,NUMBL,0.06393
0.08293,0.3797,0.5679,REL,53.43,NUMBL,0.06364
0.2631,0.4539,0.2543,MLST8,13.33,NUMBL,0.06259
0.7794,1.627e-29,0.8446,OPRD1,13.25,ORL1,0.7711
0.8164,4.052e-28,0.8361,OPRK1,8.869,ORL1,0.7649
0.7523,4.232e-28,0.77,OPRM1,10.26,ORL1,0.7426
0.7839,1.94e-15,0.7027,AGTR2,5.816,ORL1,0.7314
0.8383,1.152e-13,0.7096,NPY1R,7.265,ORL1,0.731
0.7213,4.241e-16,0.7274,NPY2R,17.64,ORL1,0.7194
0.775,4.431e-14,0.7004,EDNRA,14.63,ORL1,0.7158
0.9143,2.995e-17,0.7757,CCRL2,2.146,ORL1,0.7111
0.7532,2.996e-15,0.7243,BDKRB2,13.72,ORL1,0.7048
0.7046,5.048e-14,0.6734,EDNRB,15.85,ORL1,0.701
0.7231,2.118e-10,0.6982,CHRM3,8.72,ORL1,0.6973
0.8091,3.415e-13,0.7223,PTGIR,6.38,ORL1,0.6863
0.8788,1.203e-15,0.7152,AGTR1,3.107,ORL1,0.6854
0.8201,2.999e-10,0.6584,HRH1,7.207,ORL1,0.6843
0.6841,7.794e-14,0.7092,HTR2A,18.8,ORL1,0.6806
0.7932,2.52e-11,0.6811,CNR2,6.432,ORL1,0.6802
0.8617,2.748e-12,0.7023,GNB5,5.222,ORL1,0.6772
0.7075,6.007e-13,0.6696,ADRA1A,10.24,ORL1,0.6677
0.723,1.153e-12,0.6801,ADRA2A,10.14,ORL1,0.6676
0.7644,7.796e-13,0.6848,ADRB2,10.7,ORL1,0.6675
0.4,0.0,0.8008,PDGFRA,24.65,PDGFRB,0.3943
0.3472,2.045e-65,0.659,KDR,27.82,PDGFRB,0.3405
0.342,3.226e-64,0.6577,FLT4,32.44,PDGFRB,0.3404
0.3366,8.955e-69,0.6514,FLT1,31.46,PDGFRB,0.3348
0.3438,8.605e-80,0.6946,KIT,29.65,PDGFRB,0.3043
0.3571,1.313e-65,0.6358,FLT3,30.45,PDGFRB,0.3017
0.304,9.397e-73,0.6403,CSF1R,33.17,PDGFRB,0.2684
0.456,2.737e-34,0.5804,NTRK1,29.05,PDGFRB,0.2522
0.3112,2.675e-28,0.4402,INSR,33.94,PDGFRB,0.248
0.3433,6.791e-44,0.5859,FGFR1,35.97,PDGFRB,0.2425
0.4192,1.087e-33,0.5799,NTRK3,18.79,PDGFRB,0.2403
0.2468,6.16e-40,0.4971,RET,35.5,PDGFRB,0.237
0.3263,1.14e-41,0.531,FGFR4,41.39,PDGFRB,0.2359
0.4833,4.176e-20,0.628,EGFR,37.19,PDGFRB,0.2341
0.4149,3.415e-36,0.5767,NTRK2,27.02,PDGFRB,0.2335
0.3312,4.359e-44,0.58,FGFR2,42.66,PDGFRB,0.2334
0.2565,2.842e-31,0.4847,ROS1,38.09,PDGFRB,0.2321
0.3356,2.271e-41,0.5632,FGFR3,26.86,PDGFRB,0.2316
0.4897,9.527e-21,0.6231,ERBB2,32.26,PDGFRB,0.2294
0.2346,2.018e-23,0.4266,ALK,45.82,PDGFRB,0.2277
0.1576,0.6807,0.4927,NFE2L2,25.0,PRNP,0.1515
0.1783,7.505,0.448,SMARCA4,55.7,PRNP,0.1509
0.1518,5.83,0.5441,MYC,43.15,PRNP,0.1486
0.3722,5.474,0.3459,AGTR2,7.256,PRNP,0.1344
0.1367,6.615,0.5172,ADRA2A,34.52,PRNP,0.1285
0.1853,2.565,0.5123,CHRNA7,27.75,PRNP,0.122
0.1998,5.139,0.5138,PPARA,18.98,PRNP,0.119
0.2342,3.991,0.2751,CDK2AP1,27.95,PRNP,0.1176
0.1333,3.518,0.4888,RIPK2,38.97,PRNP,0.116
0.4566,6.21,0.3942,APOE,11.32,PRNP,0.1119
0.119,4.529,0.5124,CHRNA4,35.2,PRNP,0.1071
0.1714,7.994,0.6028,PECAM1,52.83,PRNP,0.1068
0.2048,7.046,0.5803,TRPV4,32.14,PRNP,0.1053
0.3627,9.068,0.643,GLP1R,14.21,PRNP,0.09536
0.4217,3.991,0.6744,FGFR3,24.11,PRNP,0.09007
0.1165,9.658,0.499,TREM2,25.34,PRNP,0.08794
0.2096,2.911,0.5361,FGFR4,30.29,PRNP,0.08584
0.1553,7.505,0.5553,ARAF,27.74,PRNP,0.08539
0.1412,7.046,0.5907,PNPLA6,36.81,PRNP,0.08514
0.1559,6.21,0.6309,PDCD1,40.18,PRNP,0.0809
0.8196,5.035e-14,0.7092,AGTR2,6.071,PTAFR,0.7753
0.7857,1.139e-13,0.6869,BDKRB2,8.153,PTAFR,0.754
0.8127,2.931e-13,0.6685,AGTR1,8.106,PTAFR,0.7443
0.7266,3.995e-10,0.6609,NPY2R,17.76,PTAFR,0.7208
0.7812,4.784e-12,0.6694,CCRL2,14.17,PTAFR,0.7177
0.7453,3.194e-13,0.6971,OPRD1,14.97,PTAFR,0.709
0.7491,3.697e-12,0.6472,OPRK1,7.205,PTAFR,0.7053
0.7491,2.621e-12,0.6612,OPRM1,8.036,PTAFR,0.6995
0.7136,1.634e-12,0.6685,ORL1,7.307,PTAFR,0.6964
0.7111,4.354e-10,0.6213,NPY1R,11.45,PTAFR,0.6793
0.6808,8.439e-09,0.5956,EDNRA,12.98,PTAFR,0.6776
0.7248,1.073e-09,0.6099,EDNRB,9.277,PTAFR,0.6774
0.7221,1.513e-09,0.626,GNB5,6.629,PTAFR,0.666
0.7597,5.984e-09,0.5882,GNRHR,4.612,PTAFR,0.6646
0.6615,9.196e-09,0.6157,ADRA1A,12.92,PTAFR,0.6598
0.7017,1.297e-08,0.6149,CNR1,8.944,PTAFR,0.6585
0.7289,9.521e-07,0.6058,HRH1,5.922,PTAFR,0.6565
0.6788,2.08e-08,0.6054,ADRB2,11.94,PTAFR,0.6516
0.7007,1.083e-06,0.6027,ADRA2A,9.205,PTAFR,0.6511
0.6621,6.139e-10,0.6037,PTGIR,13.19,PTAFR,0.6477
0.3975,2.875e-47,0.5753,FGFR3,34.12,RET,0.277
0.3622,1.227e-47,0.583,FGFR2,43.14,RET,0.2691
0.3869,3.374e-47,0.5914,FGFR4,35.85,RET,0.2677
0.369,9.658e-46,0.5915,FGFR1,43.07,RET,0.2665
0.3015,5.598e-45,0.5058,CSF1R,31.0,RET,0.2565
0.3194,7.125e-39,0.5238,AXL,31.99,RET,0.2556
0.3178,8.825e-35,0.4912,ROS1,35.99,RET,0.2552
0.2617,3.605e-48,0.4851,FLT1,43.52,RET,0.2546
0.2631,2.585e-47,0.4801,FLT4,40.28,RET,0.2543
0.3014,1.062e-40,0.4891,FLT3,36.24,RET,0.2501
0.2569,5.671e-46,0.484,KDR,41.97,RET,0.2462
0.3086,5.261e-28,0.4686,INSR,37.79,RET,0.2396
0.28,9.924e-44,0.4987,KIT,30.65,RET,0.2394
0.4715,3.979e-27,0.6726,ERBB2,29.47,RET,0.2393
0.9455,2.706e-26,0.7819,FES,2.086,RET,0.238
0.4601,3.348e-26,0.624,EGFR,33.7,RET,0.2378
0.2431,3.244e-44,0.4897,PDGFRB,36.31,RET,0.2369
0.2445,1.561e-41,0.5037,PDGFRA,39.38,RET,0.2362
0.4107,1.248e-32,0.5652,NTRK3,37.79,RET,0.2353
0.26,3.436e-28,0.4449,ALK,40.14,RET,0.2353
0.5493,9.653e-21,0.7352,NR1H4,28.41,VDR,0.4846
0.5172,1.201e-16,0.6866,PPARG,26.13,VDR,0.474
0.508,1.201e-16,0.6779,PPARA,24.06,VDR,0.4675
0.4892,2.266e-13,0.6252,NR3C1,27.11,VDR,0.4236
0.4762,2.401e-14,0.6244,ESR2,30.84,VDR,0.4183
0.4322,3.246e-13,0.6053,AR,32.03,VDR,0.3929
0.283,4.712,0.2851,AGTR2,14.71,VDR,0.1481
0.2788,1.402,0.2637,FDFT1,15.2,VDR,0.1428
0.2215,0.7821,0.3083,MAS1,17.35,VDR,0.1294
0.1797,2.1,0.3445,OPRK1,22.42,VDR,0.1293
0.2015,6.167,0.3406,ADRA2A,20.57,VDR,0.1288
0.1776,2.513,0.3451,OPRM1,25.58,VDR,0.1286
0.2295,4.712,0.2721,TBXA2R,21.32,VDR,0.1285
0.1718,7.056,0.2764,GNRHR,23.24,VDR,0.124
0.1595,1.071,0.3288,EDNRA,24.0,VDR,0.1238
0.168,4.307,0.3285,DYRK1A,26.11,VDR,0.1238
0.1979,3.599,0.2634,PARP2,19.65,VDR,0.1218
0.2464,8.072,0.254,PINK1,12.08,VDR,0.1203
0.2712,5.897,0.3153,ATAD2,17.66,VDR,0.1194
0.1863,2.403,0.2383,CNR2,20.24,VDR,0.1178
0.2999,7.539,0.2106,PIK3CG,9.417,XDH,0.05403
0.3175,1.147,0.2324,PIK3CA,16.26,XDH,0.05016
0.5358,0.1003,0.2953,RAF1,4.66,XDH,0.04958
0.5025,0.4731,0.2914,ARAF,4.984,XDH,0.04713
0.4956,5.717,0.2789,BRAF,5.522,XDH,0.04615
0.2651,3.473,0.2087,CHUK,16.73,XDH,0.04287
0.1652,5.118,0.1646,TOE1,18.99,XDH,0.03799
0.1077,3.88,0.1734,PTEN,21.02,XDH,0.0374
0.1085,1.6,0.1281,CA2,20.69,XDH,0.03649
0.1408,8.899,0.1643,MGA,16.53,XDH,0.03571
0.1453,3.286,0.14,CHRNA4,21.68,XDH,0.03473
0.4622,9.938,0.255,FDFT1,5.4,XDH,0.03445
0.2233,2.783,0.1426,CA9,10.61,XDH,0.03298
0.1738,9.938,0.2,MAP2K2,20.13,XDH,0.03245
0.1621,5.118,0.1762,NUMBL,18.67,XDH,0.03165
0.09279,6.749,0.1205,FGFR2,30.12,XDH,0.03062
0.2211,4.842,0.1677,GRK3,18.18,XDH,0.02993
0.273,6.386,0.2065,ATR,17.19,XDH,0.02979
0.2042,7.133,0.1965,GRIA2,17.71,XDH,0.02928
0.1957,8.42,0.1328,SRC,10.9,XDH,0.02919
0.7835,1.04e-46,0.7248,FYN,20.63,ABL1,0.3583
0.7738,1.43e-44,0.7264,SRC,21.1,ABL1,0.3539
0.7992,7.452e-46,0.735,LCK,18.56,ABL1,0.3536
0.5056,8.801e-30,0.6054,AXL,43.35,ABL1,0.2377
0.5135,3.196e-24,0.75,ALK,39.53,ABL1,0.2308
0.588,1.081e-36,0.7354,FES,25.64,ABL1,0.2288
0.5147,7.266e-26,0.7632,EGFR,33.46,ABL1,0.2286
0.6576,5.442e-27,0.7682,ROS1,27.75,ABL1,0.2256
0.476,9.625e-27,0.7568,ERBB2,39.19,ABL1,0.225
0.4391,1.49e-27,0.5971,RET,33.95,ABL1,0.2246
0.4021,1.992e-19,0.7028,MAP3K20,53.61,ABL1,0.2222
0.504,4.868e-29,0.602,FGFR3,30.74,ABL1,0.2221
0.4027,3.517e-26,0.5842,FLT1,46.36,ABL1,0.2213
0.4419,3.489e-28,0.5738,FGFR4,31.59,ABL1,0.2212
0.4639,3.957e-29,0.6108,FGFR2,31.1,ABL1,0.2179
0.4213,1.547e-24,0.5419,INSR,38.31,ABL1,0.2175
0.7766,3.578e-15,0.5927,SGK1,11.69,ABL1,0.2165
0.3591,4.876e-22,0.7015,ERBB3,50.66,ABL1,0.2162
0.4894,2.521e-25,0.573,FGFR1,30.49,ABL1,0.2161
0.4675,7.266e-26,0.5727,CSF1R,29.75,ABL1,0.2157
0.9419,5.469e-77,0.9402,AKT1,2.303,AKT3,0.94
0.9097,1.041e-74,0.9206,AKT2,3.367,AKT3,0.9079
0.8494,3.529e-40,0.8337,SGK1,10.04,AKT3,0.6825
0.9593,4.129e-32,0.8288,PRKACA,2.0,AKT3,0.6165
0.9114,6.745e-26,0.7458,ROCK2,2.552,AKT3,0.594
0.7807,1.618e-25,0.7145,LATS1,14.92,AKT3,0.5841
0.8537,1.639e-24,0.7385,AURKB,12.33,AKT3,0.525
0.8954,1.967e-18,0.6685,TSSK6,2.376,AKT3,0.4967
0.7151,3.794e-15,0.5734,STRADA,10.87,AKT3,0.4925
0.6597,2.073e-14,0.532,FES,14.92,AKT3,0.4873
0.5951,2.933e-15,0.5207,CHEK2,21.23,AKT3,0.4862
0.4951,3.423e-15,0.4426,AXL,36.71,AKT3,0.4837
0.544,2.786e-15,0.4731,ABL1,35.2,AKT3,0.4835
0.6777,3.171e-13,0.5175,ERBB2,15.85,AKT3,0.4828
0.7168,1.009e-14,0.5855,MAPK1,14.86,AKT3,0.4824
0.5036,8.875e-13,0.4558,ROS1,32.37,AKT3,0.482
0.4902,1.688e-14,0.4663,FGFR2,32.07,AKT3,0.4796
0.4776,1.022e-13,0.4753,FGFR3,23.2,AKT3,0.4767
