source_doc_id,source_doc_type,subject_id,subject_type,relation_type,object_id,object_type,confidence,evidence_text,correct,rationale,review_flag
36909312,paper,CHEMBL5314341,compound,agonizes,GIPR,target,0.4114316701889038,"Effect of dual glucose-dependent insulinotropic peptide/glucagon-like peptide-1 receptor agonist on weight loss in subjects with obesity.. The occurrence of obesity is an increasing issue worldwide, especially in industrialized countries. Weight loss is important both to treat obesity and to prevent the development of complications. Currently, several drugs are used to treat obesity, but their efficacy is modest. Thus, new anti-obesity treatments are needed. Recently, there has been increased in",Yes,,
31534013,paper,ATM,target,agonizes,CHEMBL521686,compound,0.3752875030040741,"Pharmacology of the ATM Inhibitor AZD0156: Potentiation of Irradiation and Olaparib Responses Preclinically.. AZD0156 is a potent and selective, bioavailable inhibitor of ataxia-telangiectasia mutated (ATM) protein, a signaling kinase involved in the DNA damage response. We present preclinical data demonstrating abrogation of irradiation-induced ATM signaling by low doses of AZD0156, as measured by phosphorylation of ATM substrates. AZD0156 is a strong radiosensitizer in vitro, and using a lung ",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
40507574,paper,GIPR,target,agonizes,CHEMBL5314341,compound,0.44500455260276794,"The Premise of the Paradox: Examining the Evidence That Motivated GIPR Agonist and Antagonist Drug Development Programs.. Emerging clinical data support the paradoxical notion that glucose-dependent insulinotropic polypeptide (GIP) receptor (GIPR) agonism and antagonism can provide additive weight loss when combined with a glucagon-like peptide 1 (GLP-1) receptor (GLP-1R) agonist. In this review, we examine data that motivated the initiation of these seemingly contradictory drug discovery progra",Partial,"reversed: GLP-1/GIP agonist compound agonizes GIPR/GLP1R, not vice versa",
36416133,paper,MET,target,agonizes,ROS1,target,0.32958003878593445,"MET kinase inhibitor reverses resistance to entrectinib induced by hepatocyte growth factor in tumors with NTRK1 or ROS1 rearrangements.. BACKGROUND: Entrectinib is an effective drug for treating solid tumors with NTRK gene rearrangement and non-small cell lung cancer (NSCLC) with ROS1 gene rearrangement. However, its efficacy is limited by tolerance and acquired resistance, the mechanisms of which are not fully understood. The growth factors produced by the tumor microenvironment, including hep",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
40176744,paper,CHEMBL187266,compound,agonizes,HDAC1,target,0.3225536346435547,"Tanshinone IIA Ameliorates Myocardial Ischemia-Reperfusion Injury via Activating HDAC1-Repressed Nrf2-xCT/Gpx4/HO-1 Axis.. Myocardial ischemia/reperfusion injury (MIRI) brings secondary injury to heart tissues and involves complicated pathophysiological activities, such as cell death, oxidative stress, and inflammation. HDAC1 (Histone Deacetylase 1) has been documented to strengthen MIRI; our study intended to investigate the concrete regulatory mechanisms and functions of tanshinone IIA on HDAC",Partial,"tanshinone IIA activates HDAC1 (enzyme activation, not classic agonism)",REVIEW
32913546,paper,CHEMBL502835,compound,agonizes,HDAC2,target,0.3335151672363281,"Nintedanib ameliorates tracheal stenosis by activating HDAC2 and suppressing IL-8 and VEGF in rabbit.. Acquired tracheal stenosis is a common disease occurring after endotracheal intubation or tracheotomy. Currently, surgery is the main option to treat the stenosis. This study investigated therapeutic effect and possible mechanism of nintedanib on tracheal stenosis. The rabbit models of tracheal stenosis were established and were administered with nintedanib and budesonide. The damage and repair",Partial,"nintedanib activates HDAC2 (enzyme activation, not classic agonism)",REVIEW
33614917,paper,PARK7,target,agonizes,SRC,target,0.46380770206451416,"Knockdown of the DJ-1 (PARK7) gene sensitizes pancreatic cancer to erlotinib inhibition.. The epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor erlotinib, in combination with gemcitabine, has been shown to be a promising therapy in the treatment of pancreatic cancer. Our previous study showed that DJ-1 promotes invasion and metastasis of pancreatic cancer cells by activating SRC/extracellular signal-regulated kinase (ERK)/uPA. The aim of this study was to evaluate whether knockdo",Partial,"direction ok but verb imprecise: DJ-1/PARK7 activates SRC (activation, not receptor agonism)",REVIEW
40831316,paper,GIPR,target,agonizes,CHEMBL5314341,compound,0.37669944763183594,"Binding kinetics, bias, receptor internalization and effects on insulin secretion in vitro and in vivo of a novel GLP-1R/GIPR dual agonist, HISHS-2001.. AIMS: The use of incretin analogues has emerged as an effective approach to achieve both enhanced insulin secretion and weight loss in Type 2 diabetes (T2D) patients. Agonists which bind and stimulate multiple receptors have shown particular promise. However, off-target effects remain a complication of using these agents, and modified versions w",Partial,"reversed: GLP-1/GIP agonist compound agonizes GIPR/GLP1R, not vice versa",
39137400,paper,BCL2,target,agonizes,CHEMBL3137309,compound,0.34635570645332336,"Targeting BCL2 with Venetoclax Enhances the Efficacy of the KRASG12D Inhibitor MRTX1133 in Pancreatic Cancer.. MRTX1133 is currently being evaluated in patients with pancreatic ductal adenocarcinoma (PDAC) tumors harboring a KRASG12D mutation. Combination strategies have the potential to enhance the efficacy of MRTX1133 to further promote cell death and tumor regression. In this study, we demonstrated that MRTX1133 increased the levels of the proapoptotic protein BIM in PDAC cells and conferred ",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
37428931,paper,CHEMBL1200689,compound,agonizes,NOS2,target,0.3571538031101227,"NOS inhibition reverses TLR2-induced chondrocyte dysfunction and attenuates age-related osteoarthritis.. Osteoarthritis (OA) is a joint disease featuring cartilage breakdown and chronic pain. Although age and joint trauma are prominently associated with OA occurrence, the trigger and signaling pathways propagating their pathogenic aspects are ill defined. Following long-term catabolic activity and traumatic cartilage breakdown, debris accumulates and can trigger Toll-like receptors (TLRs). Here ",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
40770700,paper,CHEMBL5314341,compound,agonizes,GLP1R,target,0.3398655354976654,"Genetically proxied glucagon-like peptide-1 receptor perturbation and risk of mood disorders: a Mendelian randomization study.. BACKGROUND: Glucagon-like peptide-1 receptor (GLP1R) agonists have gained attention for their role in diabetes treatment along with their diverse effects, such as appetite suppression, suggesting potential psychiatric benefits. This study aimed to assess the effect of GLP1R perturbation on mood disorders based on protein and biomarker levels using Mendelian randomizatio",Yes,,
41248420,paper,KRAS,target,agonizes,CHEMBL553,compound,0.37832772731781006,"CRISPR-Cas9 Screening Identifies Resistance Mechanisms to KRAS Inhibition in Pancreatic Cancer.. UNLABELLED: KRAS inhibitors (KRASi) targeting various KRAS mutations have entered clinical trials for pancreatic cancer. Despite promising preliminary clinical responses, most patients relapse due to intrinsic or acquired resistance. Thus, combination treatments are essential to extend the efficacy of KRAS-targeted therapies. To further determine the genetic mechanisms of KRASi resistance, we perform",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
40827882,paper,CHEMBL1946170,compound,agonizes,ATM,target,0.42893674969673157,"The SCD1 inhibitor aramchol interacts with regorafenib to kill GI tumor cells in vitro and in vivo.. The anti-tumor actions of the Stearoyl-CoA desaturase (SCD1) inhibitor aramchol in tumor cells remains poorly understood. Aramchol interacted with the multi-kinase inhibitors sorafenib, regorafenib or lenvatinib, to kill GI tumor cells, with regorafenib exhibiting the greatest effect. In HCT116 cells homozygous for the autophagy-regulatory protein ATG16L1 T300, aramchol and regorafenib interacted",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
33155931,paper,ATR,target,agonizes,AURKB,target,0.342325896024704,"Effect of Dasatinib on Genes Related to Mitotic Catastrophe Pathway in Chronic Myeloid Leukemia Cells.. BACKGROUND: Chronic Myeloid Leukemia (CML) is characterized by a reciprocal translocation t(9;22) and forms BCR/ABL1 fusion gene called the Philadelphia chromosome. The therapeutic targets for CML patients mediated with BCR/ABL1 oncogenic are tyrosine kinase inhibitors such as imatinib, dasatinib, and nilotinib. The latter two of which have been approved for the treatment of imatinib-resistant",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
32763303,paper,CHEMBL294199,compound,agonizes,TRPV1,target,0.4124603569507599,"Capsaicin: TRPV1-independent mechanisms and novel therapeutic possibilities.. Capsaicin (CAP) is a spice-derived substance of the genus Capsicum, which has high pungency and therapeutic potential. For many years, it has been considered only as an agonist of the transient receptor potential vanilloid member 1 (TRPV1), a member from the family of transient potential receptors (TRPs). Capsaicin can lead to a variety of effects on cells, acting in specific organelles, and promoting different respons",Yes,,
40341516,paper,CHEMBL1201087,compound,agonizes,CHEMBL59,compound,0.3694884777069092,"Cabergoline's Promise in Endometriosis: Restoring Molecular Balance to Improve Reproductive Potential.. OBJECTIVES: Endometriosis is a chronic gynecological condition characterized by abnormal angiogenesis and cell adhesion processes driven by VEGF-VEGFR-2 signaling. cabergoline, a dopamine agonist, has been shown to inhibit angiogenesis in endometriosis. This study investigates the therapeutic potential of cabergoline in modulating these pathways to mitigate endometriotic lesion progression and",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
34911028,paper,GLP1R,target,agonizes,CHEMBL5314341,compound,0.4142129719257355,"Reagents and models for detecting endogenous GLP1R and GIPR.. Glucagon-like peptide-1 receptor (GLP1R) agonists target the GLP1R, whereas dual GLP1R/ gastric inhibitory polypeptide receptor (GIPR) agonists target both the GLP1R and GIPR. Despite the importance of these drug classes for the treatment of diabetes and obesity, still very little is known about the localization of GLP1R and GIPR themselves. Complicating matters is the low abundance of GLP1R and GIPR mRNA/protein, as well as a lack of",Partial,"reversed: GLP-1/GIP agonist compound agonizes GIPR/GLP1R, not vice versa",
37481142,paper,EGFR,target,agonizes,MET,target,0.45400938391685486,"Methylseleninic acid overcomes gefitinib resistance through asparagine-MET-TOPK signaling axis in non-small cell lung cancer cells.. Acquired resistance compromises the efficacy of epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor (TKI)-based therapy for non-small cell lung cancer (NSCLC), and activation of hepatocyte growth factor receptor (MET) is one of the pivotal strategies for cancer cells to acquire refractory phenotype. However, the mechanisms involved in regulating MET a",No,agonizes: co-mention / wrong polarity (compound is inhibitor) / c>c / unreliable ID,
