org_id,patent_id
MERCK SHARP & DOHME LLC,US-12441730-B2
ZHEJIANG METON PHARMACEUTICAL CO LTD,US-12441725-B2
PHARMA MAR S A,US-12440490-B2
KING SAUD UNIV,US-12441688-B1
JICHI MEDICAL UNIV,US-12441734-B2
AMGEN INC,US-12441736-B2
CHONG KUN DANG PHARMACEUTICAL CORP,US-12440484-B2
UNIV CLAUDE BERNARD LYON 1,US-12440498-B2
INSTITUT NATIONAL DE LA SANTE ET DE LA RECH MEDICALE INSERM,US-12440498-B2
CENTRE NATIONAL DE LA RECHERCHE SCIENT CNRS,US-12440498-B2
UNIV LAVAL,US-12440498-B2
ECOLE NORMALE SUPERIEURE DE LYON,US-12440498-B2
AMGEN INC,WO-2025213154-A1
GILEAD SCIENCES INC,WO-2025212599-A1
SHANGHAI HANSOH BIOMEDICAL CO LTD,US-2025313564-A1
JIANGSU HANSOH PHARMACEUTICAL GROUP CO LTD,US-2025313564-A1
CHANGZHOU HANSOH PHARMACEUTICAL CO LTD,US-2025313564-A1
BOEHRINGER INGELHEIM INT,US-2025312456-A1
FATE THERAPEUTICS INC,US-2025313802-A1
UNIV YALE,US-2025312345-A1
KRONOS BIO INC,US-2025313566-A1
UNIV TEXAS,WO-2025213054-A1
ALTAY THERAPEUTICS INC,US-2025313555-A1
INSTITUTE FOR CANCER RES D/B/A THE RES INSTITUTE OF FOX CHASE CANCER CENTER,US-2025312336-A1
KOREA INST RADIOLOGICAL & MEDICAL SCIENCES,US-2025312334-A1
AVESTA76 THERAPEUTICS INC,US-2025312350-A1
NESS THERAPEUTICS INC,US-2025313554-A1
CHUGAI PHARMACEUTICAL CO LTD,US-2025313617-A1
GENENTECH INC,US-2025313862-A1
BOEHRINGER INGELHEIM INT,US-2025313560-A1
MIRATI THERAPEUTICS INC,US-2025312344-A1
H LEE MOFFITT CANCER CT & RES,US-2025313544-A1
IN8BIO INC,US-2025313803-A1
UAB RES FOUND,US-2025313803-A1
GEORGIA TECH RES INST,US-2025313538-A1
REVOLUTION MEDICINES INC,WO-2025213065-A1
H LEE MOFFITT CANCER CT & RES,US-2025312449-A1
NOVARTIS AG,WO-2025210599-A2
ARTIOS PHARMA LTD,WO-2025210599-A2
REMEDY PHARMACEUTICALS INC,WO-2025212156-A1
NXERA PHARMA UK LTD,US-2025313621-A1
INST NAT SANTE RECH MED,WO-2025210123-A1
UNIV PARIS CITE,WO-2025210123-A1
ASSIST PUBLIQUE HOPITAUX PARIS APHP,WO-2025210123-A1
UNIV PARIS SACLAY,WO-2025210123-A1
CENTRE NAT RECH SCIENT,WO-2025210123-A1
RELAY THERAPEUTICS INC,US-2025313524-A1
ACADEMISCH ZIEKENHUIS LEIDEN,US-2025312355-A1
ASTRAZENECA AB,WO-2025210536-A1
MERCK SHARP & DOHME LLC,US-2025313575-A1
TURSKI CHRISTOPHER,US-2025312354-A1
MIRATI THERAPEUTICS INC,US-2025312351-A1
NXI THERAPEUTICS AG,WO-2025210192-A1
UNIV BASEL,WO-2025210192-A1
INST CURIE,WO-2025210252-A1
INST NAT SANTE RECH MED,WO-2025210252-A1
PASTEUR INSTITUT,WO-2025210252-A1
UNIV CALIFORNIA,WO-2025210252-A1
MERCK PATENT GMBH,WO-2025210407-A1
MERCK SHARP & DOHME LLC,US-2025312362-A1
UNIV NORTH CAROLINA STATE,US-2025312258-A1
INCYTE CORP,US-2025313550-A1
FORTE SUBSIDIARY INC,US-2025313642-A1
NATIONAL AND KAPODISTRIAN UNIV OF ATHENS,EP-4635986-A1
ARMAKOLAS ATHANASIOS,EP-4635986-A1
KOUTSILIERIS MICHAEL,EP-4635986-A1
FILIPPOU ANASTASIOS,EP-4635986-A1
GDANSKI UNIV MEDYCZNY,EP-4635575-A1
YMMUNOBIO AG,EP-4635983-A1
JANSSEN BIOTECH INC,EP-4596046-A3
HEFEI TG IMMUNOPHARMA CO LTD,EP-4635982-A1
UNIV KAGOSHIMA,EP-4636087-A1
NAT UNIV CORP TOTTORI UNIV,EP-4636087-A1
TOKYO UNIV OF PHARMACY & LIFE SCIENCES,EP-4636087-A1
ALLOGENE THERAPEUTICS INC,EP-4634235-A1
UNIV SASKATCHEWAN,EP-4634231-A1
ASTRIA THERAPEUTICS INC,EP-4634234-A1
MEDIGENE IMMUNOTHERAPIES GMBH,EP-4635980-A1
CATALYM GMBH,EP-4634222-A1
INST NAT SANTE RECH MED,EP-4634232-A1
RUPING CHANDLER,WO-2025213129-A1
NOVARTIS AG,US-2025313618-A1
UNIV FREIBURG ALBERT LUDWIGS,US-2025313618-A1
GILEAD SCIENCES INC,US-2025312352-A1
NALPROPION PHARMACEUTICALS LLC,EP-4629257-A2
UNIV BARCELONA,EP-4626920-A1
FUNDACIO DE RECERCA CLINIC BARCELONA INST DINVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER,EP-4626920-A1
HOSPITAL CLINIC BARCELONA,EP-4626920-A1
PINATA HOLDINGS INC,EP-4626438-A2
MEMORIAL SLOAN KETTERING CANCER CENTER,US-12435088-B2
UNIV CITY NEW YORK RES FOUND,US-12435088-B2
UNIV JOHNS HOPKINS,US-12435088-B2
XILIO DEV INC,US-12435142-B2
JUNO THERAPEUTICS INC,US-12435120-B2
BIOMED VALLEY DISCOVERIES INC,US-12433920-B2
UNIV JOHNS HOPKINS,US-12433920-B2
AMGEN RES MUNICH GMBH,US-12435139-B2
CONTEMPORARY AMPEREX TECHNOLOGY HONG KONG LTD,US-12439765-B2
SANIFIT THERAPEUTICS S A,US-2025302853-A1
VERADERMICS INCORPORATED,US-2025302835-A1
UNIV HELSINKI,WO-2025186514-A8
HARVARD COLLEGE,WO-2025178933-A8
CureVac SE,US-2025304976-A1
ITABMED BIOPHARMACEUTICAL SHANGHAI CO LTD,WO-2025185760-A8
CARDIFF ONCOLOGY INC,WO-2025188680-A8
HANGZHOU VIROMAB BIOTECH CO LTD,US-2025304690-A1
NOCION THERAPEUTICS INC,WO-2025188837-A8
TEIKOKU PHARMA USA INC,US-2025302820-A1
CureVac SE,US-2025302932-A1
LPOXY THERAPEUTICS INC,US-2025302872-A1
ASTRAZENECA AB,WO-2025202991-A1
VERACYTE INC,US-2025308632-A1
VERADERMICS INCORPORATED,US-2025302836-A1
iTeos Belgium SA,WO-2025202864-A1
BioNTech SE,WO-2025201659-A1
VERRICA PHARMACEUTICALS INC,US-2025302794-A1
UNIV MICHIGAN REGENTS,WO-2025188712-A8
UNIV ILLINOIS,WO-2025188712-A8
MASSACHUSETTS INST TECHNOLOGY,WO-2025188579-A8
4LIVING BIOTECH,WO-2025202445-A2
CENTRE HOSPITALIER UNIV BORDEAUX,WO-2025202445-A2
UNIV BORDEAUX,WO-2025202445-A2
INST NAT SANTE RECH MED,WO-2025202445-A2
MASSACHUSETTS GEN HOSPITAL,US-2025302768-A1
CG ONCOLOGY INC,US-2025302897-A1
AXSOME THERAPEUTICS INC,WO-2025207664-A1
UNIV CALIFORNIA,US-2025304698-A1
BioNTech SE,WO-2025202495-A1
CARDIFF ONCOLOGY INC,WO-2025188679-A8
VIR BIOTECHNOLOGY INC,US-2025302951-A1
SYSMEX CORP,EP-4623995-A1
PUBLIC UNIV CORP YOKOHAMA CITY UNIV,EP-4623995-A1
MERCK SHARP & DOHME LLC,EP-4623092-A1
ImmuneSignatures Pty Ltd,EP-4623299-A1
UNIV JOHNS HOPKINS,US-12427173-B2
BIOMED VALLEY DISCOVERIES INC,US-12427173-B2
FELDAN BIO INC,US-12428447-B2
CHILDRENS MEDICAL CENTER,US-12427196-B2
BIOATLA INC,US-12427347-B2
FORTVITA BIOLOGICS INC,WO-2025195402-A1
DANA FARBER CANCER INST INC,US-2025295686-A1
HANX BIOPHARMACEUTICALS WUHAN LTD,WO-2025195496-A1
UNIV EBERHARD KARLS TUEBINGEN,WO-2025196288-A1
UNIV MICHIGAN REGENTS,US-2025295589-A1
TESSELLATE THERAPEUTICS INC,US-2025295611-A1
UNIV CALIFORNIA,US-2025295614-A1
SYSMEX CORP,US-2025296994-A1
PUBLIC UNIV CORP YOKOHAMA CITY UNIV,US-2025296994-A1
UNIV CALIFORNIA,US-2025295659-A1
CLEVELAND CLINIC FOUND,EP-4618955-A1
THE J DAVID GLADSTONE INST,EP-4585270-A3
UNIV CALIFORNIA,EP-4585270-A3
ITHACA COLLEGE,EP-4585270-A3
ERX PHARMACEUTICALS INC,EP-4618964-A1
REMEDI INC,EP-4618981-A1
Healios Kk,EP-4621046-A1
UNIV EBERHARD KARLS TUEBINGEN,EP-4620957-A1
MAMMOTH BIOSCIENCES INC,EP-4619534-A2
TACCONELLI MARK,US-12419851-B2
ME THERAPEUTICS INC,US-12421308-B2
BioNTech SE,US-12421319-B2
GENMAB AS,US-12421319-B2
AERORX THERAPEUTICS INC,US-12419883-B2
PROPANC PTY LTD,US-12419938-B2
DNA TWOPOINTO INC,US-12419913-B2
MASSACHUSETTS GEN HOSPITAL,US-12419913-B2
KOREA RES INST BIOSCIENCE & BIOTECHNOLOGY,US-12421496-B2
TAKEDA PHARMACEUTICALS CO,US-12419890-B2
IUCF HYU ERICA CAMPUS,US-12421393-B2
UNIV CALIFORNIA,WO-2025193774-A1
HARVARD COLLEGE,WO-2025193275-A2
TEAM MEDICAL LLC,US-2025289840-A1
HEBEI SENLANG BIOTECHNOLOGY CO LTD,WO-2025190367-A1
SILO PHARMA INC,US-2025288540-A1
TUOJIE BIOTECH SHANGHAI CO LTD,WO-2025190385-A1
XILIO DEV INC,US-2025289889-A1
HOPE CITY,US-2025289889-A1
VANQUA BIO INC,WO-2025193888-A1
HADASIT MED RES SERVICE,US-2025288565-A1
KEBOTIX INC,US-2025294957-A1
UNIV XIAMEN,US-2025289874-A1
NATIVE CODE BIO LLC,WO-2025194157-A2
GMP BIOTECHNOLOGY LTD,EP-4615467-A2
TRIEU VUONG,EP-4615467-A2
ACUBIOSYS PRIVATE LTD,EP-4615438-A1
NESTLE SA,EP-4615255-A1
TARGAZYME INC,EP-4615472-A1
CBSBIOSCIENCE CO LTD,EP-4616004-A1
NAT CANCER CT,EP-4616004-A1
UNIV KOREA RES & BUS FOUND,EP-4616004-A1
MASSACHUSETTS INST TECHNOLOGY,US-12414997-B2
DANA FARBER CANCER INST INC,US-12415816-B2
RELEVALE INC,US-12414941-B2
ITABMED BIOPHARMACEUTICAL SHANGHAI CO LTD,WO-2025185760-A1
CARDIFF ONCOLOGY INC,WO-2025188680-A1
MASSACHUSETTS INST TECHNOLOGY,WO-2025188579-A1
UNIV HELSINKI,WO-2025186514-A1
UNIV MICHIGAN REGENTS,WO-2025188712-A1
UNIV ILLINOIS,WO-2025188712-A1
CARDIFF ONCOLOGY INC,WO-2025188679-A1
NOCION THERAPEUTICS INC,WO-2025188837-A1
TRENCH THERAPEUTICS INC,US-2025281552-A1
BIOSCEPTRE AUST PTY LTD,US-2025281611-A1
UNIV LELAND STANFORD JUNIOR,US-2025281532-A1
UNIV TEXAS,US-2025281580-A1
RECODE THERAPEUTICS INC,US-2025281580-A1
MASSACHUSETTS INST TECHNOLOGY,US-2025281402-A1
BRIGHAM & WOMENS HOSPITAL INC,US-2025281402-A1
RECKITT BENCKISER HEALTH LTD,US-2025281436-A1
SHANDONG BENZHEN COSMETICS CO LTD,US-2025281443-A1
AMGEN RES MUNICH GMBH,US-2025282863-A1
AMGEN INC,US-2025282863-A1
AMGEN INC,US-2025282887-A1
BIOENTRE LLC,US-2025282870-A1
NANJING SHUNXIN PHARMACEUTICALS CO LTD OF CHIATAI TIANQING PHARMACEUTICAL GROUP,US-2025282873-A1
CHIA TAI TIANQING PHARMACEUTICAL GROUP CO LTD,US-2025282873-A1
KINNATE BIOPHARMA INC,US-2025163063-A1
MEMORIAL SLOAN KETTERING CANCER CENTER,US-2025313606-A1
INST NAT SANTE RECH MED,US-12427141-B2
CENTRE NAT RECH SCIENT,US-12427141-B2
UNIV PARIS CITE,US-12427141-B2
ASSIST PUBLIQUE—HOPITAUX DE PARIS APHP,US-12427141-B2
INST NAT SANTE RECH MED,US-2025295645-A1
CENTRE NAT RECH SCIENT,US-2025295645-A1
UNIV PARIS CITE,US-2025295645-A1
ASSIST PUBLIQUE HOPITAUX PARIS APHP,US-2025295645-A1
US HEALTH,WO-2025193926-A1
HOFFMANN LA ROCHE,WO-2025181153-A1
GENENTECH INC,WO-2025181153-A1
UNIV ZHEJIANG,US-12404269-B2
SHANGHAI INST MATERIA MEDICA CAS,US-12404269-B2
MEMORIAL SLOAN KETTERING CANCER CENTER,US-12371467-B2
GENENTECH INC,WO-2025122745-A1
HOFFMANN LA ROCHE,WO-2025122745-A1
INST NAT SANTE RECH MED,EP-4565217-A1
APHP ASSIST PUBLIQUE HOPITAUX DE PARIS,EP-4565217-A1
CENTRE NAT RECH SCIENT,EP-4565217-A1
UNIV PARIS CITE,EP-4565217-A1
TERREMOTO BIOSCIENCES INC,WO-2025217336-A1
TERREMOTO BIOSCIENCES INC,WO-2025217330-A1
ALTEROME THERAPEUTICS INC,WO-2025188662-A8
ALTEROME THERAPEUTICS INC,WO-2025207649-A1
ALTEROME THERAPEUTICS INC,WO-2025207620-A1
ALTEROME THERAPEUTICS INC,WO-2025188658-A8
ALTEROME THERAPEUTICS INC,WO-2025207643-A1
TERREMOTO BIOSCIENCES INC,US-2025289819-A1
TERREMOTO BIOSCIENCES INC,US-2025289820-A1
ALTEROME THERAPEUTICS INC,WO-2025188662-A1
ALTEROME THERAPEUTICS INC,WO-2025188658-A1
ALTEROME THERAPEUTICS INC,EP-4594318-A1
ALTEROME THERAPEUTICS INC,WO-2025128834-A1
PRIME GENE THERAPEUTICS CO LTD,US-2025163055-A1
CHIESI FARM SPA,WO-2025104123-A1
AROG PHARMACEUTICALS INC,US-2025161293-A1
FREEDOM BIOSCIENCES INC,EP-4629989-A2
THE UNIV OF FLORIDA RESEARCH FOUNDATION INC,EP-4629995-A1
MAYO FOUND MEDICAL EDUCATION & RES,EP-4629995-A1
UNIV AARHUS,WO-2025210119-A1
CORTEX DISCOVERY GMBH,WO-2025210119-A1
UNIV PENNSYLVANIA,WO-2025189068-A8
CHILDRENS HOSPITAL MED CT,WO-2025189068-A8
CERTIS ONCOLOGY SOLUTIONS INC,US-2025295667-A1
CERTIS ONCOLOGY SOLUTIONS INC,US-2025295666-A1
UNIV LELAND STANFORD JUNIOR,WO-2025199064-A1
CERTIS ONCOLOGY SOLUTIONS INC,WO-2025199496-A1
TECHNION RES & DEV FOUNDATION,EP-4618968-A1
UNIV ILLINOIS,WO-2025193971-A1
ASTRAZENECA AB,EP-4615431-A1
GENECRAFT INC,US-12414980-B2
UNIV PENNSYLVANIA,WO-2025189068-A1
CHILDRENS HOSPITAL MED CT,WO-2025189068-A1
NAVITOR PHARM INC,EP-4612120-A1
INTRA CELLULAR THERAPIES INC,US-12409176-B2
PURDUE RESEARCH FOUNDATION,US-2025262208-A1
OCULIS OPERATIONS SARL,EP-4598505-A1
UNIV TEXAS,US-12383538-B2
SOVARGEN CO LTD,WO-2025165154-A1
ABRAXIS BIOSCIENCES LLC,US-2025248978-A1
ROYAL HOLLOWAY & BEDFORD NEW COLLEGE,EP-4587011-A1
NANJING HONGSHUN PHARMACEUTICAL TECH CO LTD,WO-2025148459-A1
UNIV CHINA PHARMA,WO-2025148459-A1
JUVENA THERAPEUTICS INC,US-12358963-B2
PALVELLA THERAPEUTICS INC,US-2025213537-A1
Nanophagix LLC,US-12344619-B2
NANOPHAGIX,US-12344619-B2
THE DOSHISHA,US-12343356-B2
POSTREL RICHARD,US-2025205175-A1
UNIV TEXAS TECH SYSTEM,US-12338204-B2
AADI BIOSCIENCE INC,WO-2025129108-A1
SWISS ROCKETS AG,WO-2025125469-A1
CHIESI FARM SPA,WO-2025104122-A1
SUN YAT SEN UNIV CANCER CENTER THE AFFILIATED CANCER HOSPITAL OF SUN YAT SEN UNIV SUN YAT SEN UNIV C,WO-2025194566-A1
MONTE ROSA THERAPEUTICS AG,WO-2025181261-A9
NIKANG THERAPEUTICS INC,WO-2025212828-A1
BLUEPRINT MEDICINES CORP,WO-2025188779-A8
PFIZER,WO-2025202854-A1
PADARN THERAPEUTICS INC,WO-2025199376-A1
Shandong luye pharmaceutical co ltd,EP-4620954-A1
TERREMOTO BIOSCIENCES INC,US-2025289789-A1
NIKANG THERAPEUTICS INC,EP-4615833-A1
BLUEPRINT MEDICINES CORP,WO-2025188779-A1
MONTE ROSA THERAPEUTICS AG,WO-2025181261-A1
MONTE ROSA THERAPEUTICS AG,EP-4608816-A1
PADARN THERAPEUTICS INC,WO-2025175258-A1
PADARN THERAPEUTICS INC,WO-2025175264-A1
MONTE ROSA THERAPEUTICS AG,US-2025263395-A1
INCYTE CORP,US-2025243183-A1
NIKANG THERAPEUTICS INC,WO-2025137393-A1
Bayer Pharma AG,US-11976334-B2
NIKANG THERAPEUTICS INC,WO-2025137385-A1
KYMERA THERAPEUTICS INC,EP-4573094-A2
KOREA RES INST CHEMICAL TECH,EP-4574823-A1
KOREA RES INST BIOSCIENCE & BIOTECHNOLOGY,EP-4574823-A1
KYMERA THERAPEUTICS INC,EP-4572755-A2
INVENTISBIO CO LTD,US-2025195475-A1
INVENTISBIO LLC,US-2025195475-A1
ASTRAZENECA AB,US-2025197425-A1
TERREMOTO BIOSCIENCES INC,WO-2025090658-A3
ENSEM THERAPEUTICS INC,WO-2025126109-A1
INCYCLIX BIO LLC,US-2025199015-A1
NIKANG THERAPEUTICS INC,US-12331026-B2
RADIUS PHARMACEUTICALS INC,US-2025319044-A1
PFIZER,WO-2025202900-A1
SHANDONG SIMCERE BIOPHARMACEUTICAL CO LTD,WO-2025195368-A1
CHIA TAI TIANQING PHARMACEUTICAL GROUP CO LTD,US-2025295662-A1
CHIA TAI TIANQING PHARMACEUTICAL GROUP CO LTD,WO-2025162173-A1
SHANGHAI APEIRON THERAPEUTICS COMPANY LTD,WO-2025157288-A1
PFIZER,EP-4578450-A3
TYK MEDICINES INC,EP-4585595-A1
ARVINAS OPERATIONS INC,EP-4580631-A1
PFIZER,EP-4580631-A1
PFIZER,EP-4578450-A2
NOVARTIS AG,US-12343344-B2
PHIL RIVERS TECH CO LTD,WO-2025131123-A1
NIKANG THERAPEUTICS INC,WO-2025137391-A1
PRELUDE THERAPEUTICS INC,US-2025197418-A1
UNIV CHINA PHARMA,US-12331058-B2
ELLIPSES PHARMA LTD,US-12329746-B2
CHENGDU ZENITAR BIOMEDICAL TECH CO LTD,WO-2025162246-A1
TAKEDA PHARMACEUTICALS CO,US-12435063-B2
DANA FARBER CANCER INST INC,US-12410194-B2
DANA FARBER CANCER INST INC,US-2025270252-A1
INSILICO MEDICINE IP LTD,WO-2025167975-A1
INSILICO MEDICINE IP LTD,WO-2025167978-A1
REPARE THERAPEUTICS INC,US-2025228862-A1
INSILICO MEDICINE IP LTD,EP-4568954-A1
AURIGENE ONCOLOGY LTD,US-12331023-B2
DANA FARBER CANCER INST INC,US-12325725-B2
SHENZHEN TYERCAN BIO PHARM CO LTD,US-2025179499-A1
ACRIVON THERAPEUTICS INC,WO-2025151786-A8
ACRIVON THERAPEUTICS INC,WO-2025151786-A1
ASTELLAS PHARMA EUROPE BV,EP-4634224-A1
BOEHRINGER INGELHEIM INT,EP-4634173-A1
DR NOAH BIOTECH INC,EP-4635489-A1
PFIZER,EP-4634169-A1
AVELOS THERAPEUTICS INC,EP-4634192-A1
VILOFOSS AS,EP-4633381-A1
4TEEN4 Pharmaceuticals GmbH,EP-4633659-A1
KALIVIR IMMUNOTHERAPEUTICS INC,EP-4633652-A2
ORION CORP,EP-4631573-A3
KING S COLLEGE LONDON,EP-4634381-A1
PUBLIC UNIV CORP YOKOHAMA CITY UNIV,EP-4636089-A1
SHANGHAI LEADO PHARMATECH CO LTD,EP-4635952-A1
ZYDUS LIFESCIENCES LTD,EP-4599849-A3
UNIV KANSAS,EP-4585267-A3
REPLIMUNE LTD,EP-4635984-A2
YISSUM RES DEV CO OF HEBREW UNIV JERUSALEM LTD,EP-4633677-A1
GRUENENTHAL GMBH,EP-4634159-A1
THE UNIV OF CHICAGO,US-2025319117-A1
MY T BIO LTD,WO-2025215188-A1
CANCER RESEARCH TECH LIMITED,WO-2025215188-A1
REVOLUTION MEDICINES INC,US-2025319187-A1
INCYTE CORP,US-2025320212-A1
KURA ONCOLOGY INC,US-2025320229-A1
INIPHARM INC,US-2025320186-A1
ARTIZAN BIOSCIENCES INC,US-2025320181-A1
RUBEDO LIFE SCIENCES INC,US-2025319109-A1
IMPERIAL COLLEGE INNOVATIONS LTD,WO-2025215121-A1
THE INSTITUTE OF CANCER RES,WO-2025215121-A1
DANA FARBER CANCER INST INC,US-2025319053-A1
BETH ISRAEL DEACONESS MEDICAL CENTER INC,US-2025319053-A1
YEDA RES AND DEVELOPMENT CO LTD,US-2025319053-A1
TEMPLE UNIV OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,US-2025320190-A1
MIRATI THERAPEUTICS INC,WO-2025217007-A1
ARCUS BIOSCIENCES INC,US-2025319113-A1
THE CHILDRENS HOSPITAL OF PHILADELPHIA,US-2025320562-A1
KIKKOMAN CORP,US-2025320517-A1
NATIONAL UNIV CORPORATION HOKKAIDO UNIV,US-2025320517-A1
UNIV OF ROCHESTER,WO-2025217096-A1
STEMCELL TECH CANADA INC,US-2025319174-A1
RYVU THERAPEUTICS S A,WO-2025215153-A1
THE TRUSTEES OF INDIANA UNIV,US-2025319056-A1
SELLAS LIFE SCIENCES GROUP INC,WO-2025217597-A1
DAEWOONG PHARMACEUTICAL CO LTD,US-2025320233-A1
ANTECIP BIOVENTURES II LLC,US-2025319043-A1
RECORDATI RARE DISEASES INC,WO-2025217380-A1
YANG YUANQUAN,WO-2025217380-A1
ABBISKO THERAPEUTICS CO LTD,US-2025320202-A1
UNIV DE STRASBOURG,US-2025320253-A1
INSTITUT NATIONAL DE LA SANTE ET DE LA RECH MEDICALE INSERM,US-2025320253-A1
THE US SECRETARY DEPARTMENT OF HEALTH AND HUMAN SERVICES,WO-2025217359-A1
BETH ISRAEL DEACONESS MEDICAL CENTER INC,WO-2025217124-A1
THE REGENTS OF THE UNIV OF CALIFORNIA,WO-2025217124-A1
UNIV DE BARCELONA,WO-2025215108-A1
TANGO THERAPEUTICS INC,WO-2025217297-A1
INSTITUT NATIONAL DE LA SANTE ET DE LA RECH MEDICALE,WO-2025215092-A1
UNIV DEVRY VAL DESSONNE,WO-2025215092-A1
CENTRE NATIONAL DE LA RECHERCHE SCIENT,WO-2025215092-A1
CENTRE DETUDE DES CELLULES SOUCHES CECS,WO-2025215092-A1
SORBONNE UNIV,WO-2025215092-A1
KSILINK,WO-2025215092-A1
YEDA RES AND DEVELOPMENT CO LTD,WO-2025057164-A9
SANOFI,US-2025319163-A1
NOVARTIS AG,WO-2025215527-A2
KURA ONCOLOGY INC,US-2025320225-A1
THE REGENTS OF THE UNIV OF MICHIGAN,US-2025320225-A1
MIRATI THERAPEUTICS INC,WO-2025217008-A1
TAKEDA PHARMACEUTICAL COMPANY LTD,WO-2025177055-A9
MERCK PATENT GMBH,US-2025320228-A1
NOVARTIS AG,US-2021260059-A1
DANA FARBER CANCER INST INC,WO-2025217515-A2
SPARROW PHARMACEUTICALS INC,US-2025319072-A1
MAXYMUNE THERAPEUTICS INC,US-2025319046-A1
GENENTA SCIENCE S P A,WO-2025217427-A1
RUSSO CARLO,WO-2025217427-A1
LES LABORATOIRES SERVIER,WO-2025215110-A1
VERNALIS R&D LTD,WO-2025215110-A1
BIOXCEL THERAPEUTICS INC,US-2025319069-A1
SHANGHAI CHILDRENS HOSPITAL,WO-2025213608-A1
MONSANTO TECH LLC,US-2025320260-A1
NOVARTIS AG,US-2025319179-A1
THE TRUSTEES OF THE UNIV OF PENNSYLVANIA,US-2025319179-A1
DANA FARBER CANCER INST INC,US-2025319179-A1
PRESIDENT AND FELLOWS OF HARVARD COLLEGE,US-2025319179-A1
MEMORIAL SLOAN KETTERING CANCER CENTER,US-2025322927-A1
MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,US-2025322927-A1
SLOAN KETTERING INSTITUTE FOR CANCER RES,US-2025322927-A1
INST FOR ADVANCED STUDY,US-2025322927-A1
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,US-2025322927-A1
TANGO THERAPEUTICS INC,WO-2025217209-A2
MAXYMUNE THERAPEUTICS INC,WO-2025216810-A1
ONEHEALTHCOMPANY INC,US-2025319186-A1
VENATORX PHARMACEUTICALS INC,US-2025320235-A1
DOMAIN THERAPEUTICS,US-2025320224-A1
NOVARTIS AG,WO-2025215536-A1
PRETZEL THERAPEUTICS INC,US-2025320234-A1
E THERAPEUTICS PLC,US-2025320494-A1
ZHEJIANG UNIV,WO-2025213719-A1
ARVINAS OPERATIONS INC,US-2025320195-A1
RIBOSCIENCE LLC,US-2025320204-A1
AVIGAN DAVID,US-2025319183-A1
ROSENBLATT JACALYN,US-2025319183-A1
STROOPINSKY DINA,US-2025319183-A1
BETH ISRAEL DEACONESS MEDICAL CENTER,US-2025319183-A1
DANA FARBER CANCER INST INC,US-2025319183-A1
ASTRAZENECA AB,EP-4630410-A1
SHANGHAI WD PHARMACEUTICAL CO LTD,EP-4631499-A1
XIZANG HAISCO PHARMACEUTICAL CO LTD,EP-4606427-A3
RECURSION PHARMACEUTICALS INC,EP-4629979-A1
ALBIREO AB,EP-4629997-A1
ORION CORP,EP-4631573-A2
POSEIDON INNOVATION 1 INC,EP-4629985-A1
UNIV CALIFORNIA,EP-4629985-A1
MONSANTO TECHNOLOGY LLC,EP-4629814-A1
GLAXOSMITHKLINE INTELLECTUAL PROPERTY NO 4 LTD,EP-4630119-A1
IDEAYA BIOSCIENCES INC,EP-4630119-A1
POSEIDON INNOVATION 1 INC,EP-4629986-A1
UNIV CALIFORNIA,EP-4629986-A1
VERTEX PHARMA,EP-4630405-A1
JIANGSU HANSOH PHARMACEUTICAL GROUP CO LTD,EP-4630426-A2
HANSOH BIO LLC,EP-4630426-A2
SHANGHAI HANSOH BIOMEDICAL CO LTD,EP-4630426-A2
LILLY CO ELI,EP-4630555-A2
POSEIDON INNOVATION 1 INC,EP-4629987-A1
UNIV CALIFORNIA,EP-4629987-A1
KARTOS THERAPEUTICS,EP-4629993-A1
ROTHBAUM WAYNE,EP-4629993-A1
JIANGSU TASLY DIYI PHARMACEUTICAL CO LTD,EP-4631941-A1
UNIV CALIFORNIA,EP-4630557-A1
WIGEN BIOMEDICINE TECH SHANGHAI CO LTD,EP-4631931-A1
TAKEDA PHARMACEUTICALS CO,EP-4585265-A3
VIRACTA SUBSIDIARY INC,EP-4596053-A3
NANTKWEST INC,EP-4596053-A3
MERCK PATENT GMBH,EP-4599885-A3
UNIV RUTGERS,EP-4630401-A2
NEMAGEN DISCOVERIES INC,EP-4630401-A2
NEXTHERA CO LTD,EP-4631933-A1
BIOVENTURES LLC,EP-4629984-A1
UNIV YALE,EP-4629984-A1
GALECTO BIOTECH AB,US-12441754-B2
ETERN BIOPHARMA SHANGHAI CO LTD,US-12441743-B2
NORTHWESTERN UNIV,US-12440476-B2
THE UNIV OF CHICAGO,US-12440476-B2
GERON CORP,US-12442000-B2
LANZHOU UNIV,US-12441739-B2
TENCENT TECH SHENZHEN COMPANY LIMITED,US-12441739-B2
REVERSPAH LLC,US-12440488-B2
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,US-12441746-B2
DANA FARBER CANCER INST INC,US-12440451-B2
MASSACHUSETTS EYE AND EAR INFIRMARY,US-12440443-B2
TRUSTEES OF BOSTON UNIV,US-12440545-B2
CEPHALON LLC,US-12441702-B2
MASSACHUSETTS INSTITUTE OF TECH,US-12440497-B2
THE GENERAL HOSPITAL CORP,US-12440497-B2
